,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item,emp_name,salary,activities,has_flags,flag_types
924,2019-09-12 00:00:00,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
925,2019-09-12 00:00:00,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
926,2019-09-13 00:00:00,1.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_4,0,,,
927,2019-09-13 00:00:00,1.92,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
928,2019-09-13 00:00:00,0.92,Lunch Break,,,,,,EMP_4,0,,,
929,2019-09-13 00:00:00,4.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
930,2019-09-16 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
931,2019-09-16 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
932,2019-09-16 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
933,2019-09-16 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
934,2019-09-16 00:00:00,2.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_4,0,,,
935,2019-09-16 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
936,2019-09-16 00:00:00,0.67,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_4,0,,,
937,2019-09-17 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
938,2019-09-17 00:00:00,0.83,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_4,0,,,
939,2019-09-17 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
940,2019-09-17 00:00:00,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
941,2019-09-17 00:00:00,0.5,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead,EMP_4,0,,,
942,2019-09-24 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
943,2019-09-24 00:00:00,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
944,2019-09-24 00:00:00,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
945,2019-09-24 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
946,2019-09-24 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
947,2019-09-25 00:00:00,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
948,2019-09-25 00:00:00,8.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_4,0,,,
949,2019-09-26 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
950,2019-09-26 00:00:00,1.17,Lunch Break,,,,,,EMP_4,0,,,
951,2019-09-27 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
952,2019-09-27 00:00:00,0.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
953,2019-09-27 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
954,2019-09-27 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
955,2019-09-29 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
956,2019-09-29 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
957,2019-09-30 00:00:00,4.0,PTO,,,,,,EMP_4,0,,,
958,2019-10-01 00:00:00,4.0,PTO,,,,,,EMP_4,0,,,
959,2019-10-03 00:00:00,4.0,PTO,,,,,,EMP_4,0,,,
960,2019-10-04 00:00:00,4.0,PTO,,,,,,EMP_4,0,,,
961,2019-10-07 00:00:00,4.0,PTO,,,,,,EMP_4,0,,,
962,2019-10-14 00:00:00,0.75,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
963,2019-10-14 00:00:00,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
964,2019-10-14 00:00:00,1.5,Lunch Break,,,,,,EMP_4,0,,,
965,2019-10-14 00:00:00,0.17,BDE Architecture Inc.,19201 1814 Santana Row,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
966,2019-10-14 00:00:00,0.33,BDE Architecture Inc.,19201 1814 Santana Row,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
967,2019-10-14 00:00:00,0.58,BDE Architecture Inc.,19201 1814 Santana Row,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
968,2019-10-15 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
969,2019-10-15 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
970,2019-10-15 00:00:00,0.42,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
971,2019-10-15 00:00:00,0.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
972,2019-10-15 00:00:00,0.83,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
973,2019-10-15 00:00:00,0.17,Greystar,19204 Menlo Uptown,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
974,2019-10-15 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
975,2019-10-15 00:00:00,1.0,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
976,2019-10-17 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
977,2019-10-17 00:00:00,0.33,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
978,2019-10-17 00:00:00,0.33,Greystar,19204 Menlo Uptown,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
979,2019-10-17 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
980,2019-10-17 00:00:00,1.25,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
981,2019-10-17 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
982,2019-10-17 00:00:00,0.75,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
983,2019-10-17 00:00:00,2.5,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
984,2019-10-18 00:00:00,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_4,0,,,
985,2019-10-18 00:00:00,0.75,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
986,2019-10-18 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
987,2019-10-18 00:00:00,0.17,Greystar,19204 Menlo Uptown,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
988,2019-10-18 00:00:00,1.33,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
989,2019-10-18 00:00:00,0.67,Lunch Break,,,,,,EMP_4,0,,,
990,2019-10-18 00:00:00,2.42,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
991,2019-10-18 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
992,2019-10-18 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
993,2019-10-21 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
994,2019-10-21 00:00:00,0.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
995,2019-10-21 00:00:00,0.33,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
996,2019-10-21 00:00:00,1.17,Lunch Break,,,,,,EMP_4,0,,,
997,2019-10-21 00:00:00,1.0,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
998,2019-10-21 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
999,2019-10-21 00:00:00,1.25,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1000,2019-10-21 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1001,2019-10-22 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1002,2019-10-22 00:00:00,1.92,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1003,2019-10-22 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1004,2019-10-22 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1005,2019-10-22 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1006,2019-10-22 00:00:00,0.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
1007,2019-10-22 00:00:00,1.08,Lunch Break,,,,,,EMP_4,0,,,
1008,2019-10-22 00:00:00,1.08,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1009,2019-10-24 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1010,2019-10-24 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1011,2019-10-24 00:00:00,1.75,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1012,2019-10-24 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1013,2019-10-24 00:00:00,1.75,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1014,2019-10-28 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1015,2019-10-28 00:00:00,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1016,2019-10-28 00:00:00,1.17,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1017,2019-10-28 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1018,2019-10-29 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1019,2019-10-29 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1020,2019-10-29 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1021,2019-10-29 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1022,2019-10-29 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1023,2019-10-29 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1024,2019-10-29 00:00:00,0.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
1025,2019-10-29 00:00:00,0.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1026,2019-10-29 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1027,2019-10-29 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31802: Conference Attendance & Prep (include event, date, details in Notes);",Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1028,2019-10-31 00:00:00,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1029,2019-10-31 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1030,2019-11-01 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1031,2019-11-01 00:00:00,0.67,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase,EMP_4,0,,,
1032,2019-11-01 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1033,2019-11-01 00:00:00,0.75,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase,EMP_4,0,,,
1034,2019-11-01 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1035,2019-11-01 00:00:00,0.17,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase,EMP_4,0,,,
1036,2019-11-01 00:00:00,0.33,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead,EMP_4,0,,,
1037,2019-11-01 00:00:00,0.25,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase,EMP_4,0,,,
1038,2019-11-01 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1039,2019-11-01 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1040,2019-11-01 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1041,2019-11-04 00:00:00,0.75,BDE Architecture Inc.,18116 MB Lakeside Sunnyvale,Project Coordination,Yes,Nonresidential,CA Phase,EMP_4,0,,,
1042,2019-11-04 00:00:00,0.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1043,2019-11-06 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1044,2019-11-06 00:00:00,2.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead,EMP_4,0,,,
1045,2019-11-07 00:00:00,0.75,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1046,2019-11-07 00:00:00,1.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1047,2019-11-07 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1048,2019-11-07 00:00:00,1.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1049,2019-11-07 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1050,2019-11-07 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1051,2019-11-07 00:00:00,1.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1052,2019-11-08 00:00:00,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1053,2019-11-08 00:00:00,1.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1054,2019-11-08 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1055,2019-11-08 00:00:00,2.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1056,2019-11-08 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1057,2019-11-08 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1058,2019-11-08 00:00:00,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1059,2019-11-08 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1060,2019-11-11 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1061,2019-11-11 00:00:00,1.92,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1062,2019-11-11 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1063,2019-11-11 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1064,2019-11-11 00:00:00,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1065,2019-11-11 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1066,2019-11-11 00:00:00,0.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1067,2019-11-11 00:00:00,0.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1068,2019-11-11 00:00:00,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1069,2019-11-11 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1070,2019-11-11 00:00:00,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1071,2019-11-11 00:00:00,1.92,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1072,2019-11-15 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1073,2019-11-15 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1074,2019-11-21 00:00:00,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1075,2019-11-21 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1076,2019-11-21 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1077,2019-11-22 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1078,2019-11-22 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1079,2019-11-22 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1080,2019-11-22 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1081,2019-11-22 00:00:00,2.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1082,2019-11-22 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1083,2019-11-22 00:00:00,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1084,2019-11-22 00:00:00,1.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1085,2019-11-22 00:00:00,0.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1086,2019-11-25 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1087,2019-11-25 00:00:00,1.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1088,2019-11-25 00:00:00,1.17,Lunch Break,,,,,,EMP_4,0,,,
1089,2019-11-25 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1090,2019-11-25 00:00:00,1.17,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1091,2019-11-25 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1092,2019-11-25 00:00:00,1.0,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1093,2019-11-25 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1094,2019-11-28 00:00:00,4.0,Holiday,,,,,,EMP_4,0,,,
1095,2019-11-29 00:00:00,4.0,Holiday,,,,,,EMP_4,0,,,
1096,2019-12-02 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1097,2019-12-02 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1098,2019-12-02 00:00:00,1.25,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1099,2019-12-02 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1100,2019-12-03 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1101,2019-12-03 00:00:00,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1102,2019-12-03 00:00:00,0.58,Greystar,19204 Menlo Uptown,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_4,0,,,
1103,2019-12-03 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1104,2019-12-05 00:00:00,0.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_4,0,,,
1105,2019-12-05 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1106,2019-12-05 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1107,2019-12-05 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1108,2019-12-05 00:00:00,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1109,2019-12-06 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1110,2019-12-06 00:00:00,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1111,2019-12-06 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1112,2019-12-06 00:00:00,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1113,2019-12-06 00:00:00,0.5,Lunch Break,,,,,,EMP_4,0,,,
1114,2019-12-06 00:00:00,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1115,2019-12-07 00:00:00,3.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1116,2019-12-09 00:00:00,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1117,2019-12-09 00:00:00,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1118,2019-12-09 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1119,2019-12-09 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1120,2019-12-09 00:00:00,0.75,Lunch Break,,,,,,EMP_4,0,,,
1121,2019-12-09 00:00:00,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1122,2019-12-09 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1123,2019-12-10 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1124,2019-12-10 00:00:00,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1125,2019-12-10 00:00:00,0.25,Rest Break,,,,,,EMP_4,0,,,
1126,2019-12-10 00:00:00,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1127,2019-12-10 00:00:00,1.0,Lunch Break,,,,,,EMP_4,0,,,
1128,2019-12-10 00:00:00,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31825: App Guides,Yes,Utilities,Task 3 - Compliance Improvement,EMP_4,0,,,
1129,2019-12-10 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
1130,2019-12-12 00:00:00,4.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_4,0,,,
1131,2019-12-12 00:00:00,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_4,0,,,
