,local_date,hours,jobcode_1,jobcode_2,activities,billable,class,service item,has_flags,flag_types,emp_name,salary
526,2019-04-22,1.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
527,2019-04-22,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
528,2019-04-22,1.58,@ Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,,,EMP_6,1
529,2019-04-22,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
530,2019-04-22,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
531,2019-04-22,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
532,2019-04-22,0.25,Elevation Design + Architecture,19109 - Buntrock E+A,Develop Report,No,Residential,Energy Code Compliance Work,,,EMP_6,1
533,2019-04-23,0.92,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
534,2019-04-23,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
535,2019-04-23,1.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31801: Other SME Task 3: General,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
536,2019-04-23,0.75,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
537,2019-04-23,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
538,2019-04-23,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41801: Advocacy General:,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
539,2019-04-23,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
540,2019-04-23,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
541,2019-04-24,3.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
542,2019-04-24,2.67,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
543,2019-04-25,8.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
544,2019-04-26,8.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
545,2019-04-27,8.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
546,2019-04-29,5.33,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
547,2019-04-29,2.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
548,2019-04-29,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
549,2019-04-30,0.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
550,2019-04-30,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
551,2019-04-30,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21805: NR Lighting 2016,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
552,2019-04-30,3.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
553,2019-04-30,0.58,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S21801: MF Code Readiness - 2050,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
554,2019-04-30,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
555,2019-05-01,1.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
556,2019-05-01,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
557,2019-05-01,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
558,2019-05-01,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
559,2019-05-01,0.92,"Bay Area Designer Builders, Inc",19118 - Raburn Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,,,EMP_6,1
560,2019-05-01,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
561,2019-05-01,1.83,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
562,2019-05-02,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
563,2019-05-02,3.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
564,2019-05-02,7.25,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
565,2019-05-02,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
566,2019-05-02,0.08,"Bay Area Designer Builders, Inc",19118 - Raburn Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,,,EMP_6,1
567,2019-05-03,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
568,2019-05-03,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
569,2019-05-03,0.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31801: Other SME Task 3: General,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
570,2019-05-03,1.67,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
571,2019-05-03,2.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
572,2019-05-04,2.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
573,2019-05-04,2.17,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
574,2019-05-05,5.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
575,2019-05-05,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
576,2019-05-06,8.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
577,2019-05-06,0.58,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1802: General/Admin Support (not SME tasks),Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
578,2019-05-06,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
579,2019-05-07,8.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
580,2019-05-08,8.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
581,2019-05-09,6.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
582,2019-05-10,2.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
583,2019-05-13,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
584,2019-05-13,1.42,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
585,2019-05-13,3.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
586,2019-05-13,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
587,2019-05-13,2.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
588,2019-05-14,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
589,2019-05-14,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
590,2019-05-14,0.25,"Carollo Engineers, Inc.",19126 EBMUD Orinda,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
591,2019-05-14,0.83,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S21801: MF Code Readiness - 2050,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
592,2019-05-14,1.0,"Carollo Engineers, Inc.",19126 EBMUD Orinda,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
593,2019-05-14,1.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
594,2019-05-14,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31823: Supporting 2019 Forms,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
595,2019-05-14,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
596,2019-05-14,1.0,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
597,2019-05-15,0.92,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
598,2019-05-15,0.67,BDE Architecture Inc.,17404 YBI San Francisco,Develop Report,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
599,2019-05-15,4.0,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
600,2019-05-15,2.25,ColRich,19100 Anden Apartments AKA TOVR,Energy Model/Takeoffs,Yes,Nonresidential,Consulting,,,EMP_6,1
601,2019-05-15,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
602,2019-05-15,1.5,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31810: SDG&E NR Lighting Audit,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
603,2019-05-16,8.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
604,2019-05-16,1.17,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
605,2019-05-17,2.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
606,2019-05-17,0.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
607,2019-05-17,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
608,2019-05-17,0.0,Lunch Break,,,,,,,,EMP_6,1
609,2019-05-17,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
610,2019-05-17,2.5,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
611,2019-05-17,0.5,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31810: SDG&E NR Lighting Audit,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
612,2019-05-17,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
613,2019-05-17,1.83,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
614,2019-05-21,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
615,2019-05-21,5.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
616,2019-05-21,2.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
617,2019-05-22,2.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41801: Advocacy General:,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
618,2019-05-22,2.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41801: Advocacy General:,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
619,2019-05-22,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
620,2019-05-23,3.08,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41801: Advocacy General:,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
621,2019-05-27,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
622,2019-05-27,1.92,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
623,2019-05-27,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
624,2019-05-27,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31801: Other SME Task 3: General,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
625,2019-05-27,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
626,2019-05-28,2.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
627,2019-05-28,2.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
628,2019-05-28,4.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11907: Decoding Rebuild,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
629,2019-05-28,0.67,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
630,2019-05-28,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
631,2019-05-29,10.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
632,2019-05-30,10.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
633,2019-05-31,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
634,2019-05-31,8.0,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
635,2019-06-01,1.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
636,2019-06-01,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
637,2019-06-03,10.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
638,2019-06-03,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
639,2019-06-04,9.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
640,2019-06-05,10.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
641,2019-06-06,0.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
642,2019-06-06,7.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
643,2019-06-06,2.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
644,2019-06-07,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
645,2019-06-07,1.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31801: Other SME Task 3: General,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
